territorio,usuario,total_tweets,tweets_salud_mental,proporcion_salud_mental,clasificacion_usuario
Argentina,USER_f29629d4fe,25,0,0.0,control
Argentina,USER_1c19e0c32d,25,1,0.04,control
Argentina,USER_0720d129ec,25,1,0.04,control
Argentina,USER_0d0473bc96,25,0,0.0,control
Argentina,USER_f96a6b5efe,25,1,0.04,control
Argentina,USER_3f9ef3f1d1,25,0,0.0,control
Argentina,USER_981593762c,25,2,0.08,control
Argentina,USER_2b68903ff7,25,0,0.0,control
Argentina,USER_e7c1a551ea,25,0,0.0,control
Argentina,USER_fc6b834988,25,0,0.0,control
Argentina,USER_fd745a6a40,25,1,0.04,control
Argentina,USER_4528edac21,25,0,0.0,control
Argentina,USER_a3c8e4c1d1,25,0,0.0,control
Argentina,USER_482b581dca,25,0,0.0,control
Argentina,USER_c99753cbcd,25,0,0.0,control
Argentina,USER_4a6338077e,25,0,0.0,control
Argentina,USER_0f8bcca404,25,0,0.0,control
Argentina,USER_b10a3fa7cc,25,2,0.08,control
Argentina,USER_374883a32a,25,0,0.0,control
Argentina,USER_0df168a434,25,0,0.0,control
Argentina,USER_1d8cc73fcb,25,0,0.0,control
Argentina,USER_0d85e6780b,25,0,0.0,control
Argentina,USER_c48ce8efa8,25,1,0.04,control
Argentina,USER_926a1dc146,25,1,0.04,control
Argentina,USER_032bec2fff,25,0,0.0,control
Argentina,USER_eac6f4063e,25,1,0.04,control
Argentina,USER_f1bf3a3e2f,25,2,0.08,control
Argentina,USER_4fc6242b99,25,0,0.0,control
Argentina,USER_382c0acce8,25,0,0.0,control
Argentina,USER_823ea8f8c9,25,1,0.04,control
Argentina,USER_6301012b88,25,1,0.04,control
Argentina,USER_461e950ac3,25,0,0.0,control
Argentina,USER_38b369361f,25,0,0.0,control
Argentina,USER_5f18c818f0,25,0,0.0,control
Argentina,USER_7b43ebb20a,25,0,0.0,control
Argentina,USER_714e78a11b,25,0,0.0,control
Argentina,USER_3354d7ebcb,25,0,0.0,control
Argentina,USER_f7ceddb987,25,1,0.04,control
Argentina,USER_ad85094f95,25,6,0.24,seleccionado
Argentina,USER_8a8915f257,25,0,0.0,control
Argentina,USER_ba0030adeb,25,4,0.16,seleccionado
Argentina,USER_9290c3d584,25,0,0.0,control
Argentina,USER_3bd88d1669,5,1,0.2,control
Argentina,USER_0aefff907e,25,0,0.0,control
Argentina,USER_efc0496ab1,25,0,0.0,control
Argentina,USER_99f3af1566,25,0,0.0,control
Argentina,USER_45a6c1beb1,25,1,0.04,control
Argentina,USER_40162ef989,25,1,0.04,control
Argentina,USER_35df841648,25,0,0.0,control
Argentina,USER_2cd67a261b,25,0,0.0,control
Argentina,USER_14aa764b92,25,2,0.08,control
Argentina,USER_7e3ad20cbe,25,1,0.04,control
Argentina,USER_b9c5418c53,25,0,0.0,control
Argentina,USER_0133a64cfc,25,0,0.0,control
Argentina,USER_68bac3b051,25,0,0.0,control
Argentina,USER_ecb8edd467,25,0,0.0,control
Argentina,USER_f786539fda,25,1,0.04,control
Argentina,USER_fa8970a770,25,1,0.04,control
Argentina,USER_dcaec3e158,25,1,0.04,control
Argentina,USER_e65977ec5e,25,1,0.04,control
Argentina,USER_c5a8b21f29,25,0,0.0,control
Argentina,USER_d79ab92137,25,0,0.0,control
Argentina,USER_295975997b,6,0,0.0,control
Argentina,USER_150df4b365,25,0,0.0,control
Argentina,USER_12caf8dbe0,25,1,0.04,control
Argentina,USER_904cca407e,25,0,0.0,control
Argentina,USER_9873500815,25,1,0.04,control
Argentina,USER_66597c5a3d,25,2,0.08,control
Argentina,USER_62721adcbd,25,1,0.04,control
Argentina,USER_bf1da63477,25,0,0.0,control
Argentina,USER_61638391ad,25,0,0.0,control
Argentina,USER_2152be9122,25,2,0.08,control
Argentina,USER_8322b394d3,25,1,0.04,control
Argentina,USER_042724e0e9,25,0,0.0,control
Argentina,USER_67e7c07cea,25,0,0.0,control
Argentina,USER_3d58d4dd1e,25,0,0.0,control
Argentina,USER_2fd32d8326,25,0,0.0,control
Argentina,USER_d0f5f66d40,25,1,0.04,control
Argentina,USER_94cf339d1d,25,0,0.0,control
Argentina,USER_f09b256548,25,1,0.04,control
Argentina,USER_65045b3bb3,25,1,0.04,control
Argentina,USER_0b4eeb94b9,25,1,0.04,control
Argentina,USER_bced0458f1,25,1,0.04,control
Argentina,USER_ddee28f30e,25,1,0.04,control
Argentina,USER_c971112bcb,25,0,0.0,control
Argentina,USER_252c853463,25,0,0.0,control
Argentina,USER_528f10232f,25,0,0.0,control
Argentina,USER_1761f2d797,25,1,0.04,control
Argentina,USER_93c9c2add2,25,1,0.04,control
Argentina,USER_0c8a4f1396,25,0,0.0,control
Argentina,USER_574842bf13,25,0,0.0,control
Argentina,USER_cead55a3d5,25,0,0.0,control
Argentina,USER_742dba3dff,25,0,0.0,control
Argentina,USER_78f79f6014,25,0,0.0,control
Argentina,USER_6671b7e75c,25,0,0.0,control
Argentina,USER_43d1f1d504,25,1,0.04,control
Argentina,USER_c2932014a9,25,3,0.12,seleccionado
Argentina,USER_aa372147e0,25,0,0.0,control
Argentina,USER_32f9372f78,25,0,0.0,control
Argentina,USER_cf44f83fb0,25,0,0.0,control
Argentina,USER_10bf624eef,25,0,0.0,control
Argentina,USER_910339013b,25,0,0.0,control
Argentina,USER_4efeeb75d1,25,0,0.0,control
Argentina,USER_79aa6f8f66,25,0,0.0,control
Argentina,USER_ca62cc76db,25,0,0.0,control
Argentina,USER_211177f68e,25,0,0.0,control
Argentina,USER_593940d79a,10,0,0.0,control
Argentina,USER_290b5b6fd9,25,4,0.16,seleccionado
Argentina,USER_918c6b7b5a,25,0,0.0,control
Argentina,USER_3e4c64b4f8,25,0,0.0,control
Argentina,USER_4e485789b1,25,0,0.0,control
Argentina,USER_718f0a662d,25,0,0.0,control
Argentina,USER_7ff72b1c70,25,5,0.2,seleccionado
Argentina,USER_8cb04095ed,25,0,0.0,control
Argentina,USER_ebd5738349,25,0,0.0,control
Argentina,USER_caf9399cd7,25,0,0.0,control
Argentina,USER_cedc0808a1,25,0,0.0,control
Argentina,USER_38e1cc8e87,25,0,0.0,control
Argentina,USER_de41758517,25,0,0.0,control
Argentina,USER_1a1f46d038,25,0,0.0,control
Argentina,USER_2d24d37ae2,25,0,0.0,control
Argentina,USER_71f4f80f09,25,0,0.0,control
Argentina,USER_d7c10da944,25,0,0.0,control
Argentina,USER_40942c9318,25,0,0.0,control
Argentina,USER_6b1bf4fbb8,25,0,0.0,control
Argentina,USER_f977797289,25,0,0.0,control
Argentina,USER_a86b8ed4b8,25,0,0.0,control
Argentina,USER_bd822f9d03,25,0,0.0,control
Argentina,USER_4d2bcbd21f,25,0,0.0,control
Argentina,USER_95c777682f,25,0,0.0,control
Argentina,USER_9fb882245b,25,1,0.04,control
Argentina,USER_e38cfa5e0b,25,0,0.0,control
Argentina,USER_57fe951cfc,25,3,0.12,seleccionado
Argentina,USER_adfd42d724,25,0,0.0,control
Argentina,USER_8bedb35e29,25,0,0.0,control
Argentina,USER_05bff834ca,25,0,0.0,control
Argentina,USER_dedfd793aa,25,0,0.0,control
Argentina,USER_87dc332147,25,0,0.0,control
Argentina,USER_3c28c51319,25,1,0.04,control
Argentina,USER_6d0fd61400,25,2,0.08,control
Argentina,USER_9713c902d1,25,0,0.0,control
Argentina,USER_b94004430f,25,3,0.12,seleccionado
Argentina,USER_95e3a85eae,25,0,0.0,control
Argentina,USER_0d176ed20b,25,0,0.0,control
Argentina,USER_659e172a81,25,1,0.04,control
Argentina,USER_0409392253,25,0,0.0,control
Argentina,USER_e79aec1603,25,1,0.04,control
Argentina,USER_bb9fed1e56,25,1,0.04,control
Argentina,USER_1b6b7f6314,25,0,0.0,control
Argentina,USER_67957aa9a6,25,0,0.0,control
Argentina,USER_9827c54bcc,25,0,0.0,control
Argentina,USER_cd7f600cc0,25,0,0.0,control
Argentina,USER_a243c034de,25,0,0.0,control
Argentina,USER_55b078e915,25,1,0.04,control
Argentina,USER_815f6b9396,25,0,0.0,control
Argentina,USER_86aee3c138,25,0,0.0,control
Argentina,USER_7cadd2e3ab,25,0,0.0,control
Argentina,USER_53b2b8e305,25,0,0.0,control
Argentina,USER_2fc7c54cc8,25,0,0.0,control
Argentina,USER_c67774651e,25,0,0.0,control
Argentina,USER_ab495d0b93,25,0,0.0,control
Argentina,USER_ab694bd327,25,0,0.0,control
Argentina,USER_a173773fae,25,0,0.0,control
Argentina,USER_405fdaf0a7,25,0,0.0,control
Argentina,USER_3b9a1ef930,25,0,0.0,control
Argentina,USER_11f0ec10dd,25,0,0.0,control
Argentina,USER_a6b3d5b198,25,0,0.0,control
Argentina,USER_d78b810992,25,0,0.0,control
Argentina,USER_d6cf8a0c0a,25,1,0.04,control
Argentina,USER_5223a30384,25,1,0.04,control
Argentina,USER_f5d8a7f13b,25,0,0.0,control
Argentina,USER_9417259cbf,25,1,0.04,control
Argentina,USER_2b11554c1e,25,0,0.0,control
Argentina,USER_a52d9b88d3,25,0,0.0,control
Argentina,USER_0b519be121,25,1,0.04,control
Argentina,USER_f968d7b633,25,0,0.0,control
Argentina,USER_404cfef364,25,0,0.0,control
Argentina,USER_92fc3d2cb1,25,0,0.0,control
Argentina,USER_14b05c34c5,25,0,0.0,control
Argentina,USER_fe81b5f701,25,1,0.04,control
Argentina,USER_ab9bf0e558,25,0,0.0,control
Argentina,USER_fc8d569bd5,25,1,0.04,control
Argentina,USER_f4d9bf1a8f,25,0,0.0,control
Argentina,USER_a1b26a122c,25,1,0.04,control
Argentina,USER_8f293402de,25,0,0.0,control
Argentina,USER_5ff40755f5,25,0,0.0,control
Argentina,USER_cfa74d1816,25,0,0.0,control
Argentina,USER_ea00b75d54,25,1,0.04,control
Argentina,USER_122e3681bf,25,0,0.0,control
Argentina,USER_2908f1b5eb,25,1,0.04,control
Argentina,USER_05eb6597f1,25,0,0.0,control
Argentina,USER_a333f0dcaa,25,0,0.0,control
Argentina,USER_04edd76455,25,0,0.0,control
Argentina,USER_e97e4ae2cc,25,0,0.0,control
Argentina,USER_3c205f534f,25,0,0.0,control
Argentina,USER_77a853cf18,25,0,0.0,control
Argentina,USER_9a3af9490c,25,0,0.0,control
Argentina,USER_b862d58387,25,0,0.0,control
Argentina,USER_790c863b5e,25,0,0.0,control
Argentina,USER_e1a3aa98f0,25,0,0.0,control
Argentina,USER_6ba5fbc3f4,25,0,0.0,control
Argentina,USER_0cc4c80181,25,0,0.0,control
Argentina,USER_765636381e,25,0,0.0,control
Argentina,USER_4cbf13c4d4,25,2,0.08,control
Argentina,USER_a286a9d0b5,25,0,0.0,control
Argentina,USER_b78eb969f3,25,0,0.0,control
Argentina,USER_ac4acfe1d9,25,1,0.04,control
Argentina,USER_a06fb7d028,25,2,0.08,control
Argentina,USER_e50f537627,25,0,0.0,control
Argentina,USER_15bbae2d49,25,0,0.0,control
Argentina,USER_101b9b63a7,25,0,0.0,control
Argentina,USER_256c9c89cc,25,0,0.0,control
Argentina,USER_30fe5fd145,25,0,0.0,control
Argentina,USER_a99b282e21,25,4,0.16,seleccionado
Argentina,USER_336160dbfe,25,0,0.0,control
Argentina,USER_c12ce47cbe,25,1,0.04,control
Argentina,USER_e535d0b2c5,25,0,0.0,control
Argentina,USER_6fef484f78,25,0,0.0,control
Argentina,USER_4821c873c1,25,0,0.0,control
Argentina,USER_6586ad0c08,25,1,0.04,control
Argentina,USER_14299b56c8,25,1,0.04,control
Argentina,USER_04debc0cb9,25,0,0.0,control
Argentina,USER_5447e282c9,25,3,0.12,seleccionado
Argentina,USER_3e294ca40e,25,0,0.0,control
Argentina,USER_d67b8c6843,22,0,0.0,control
Argentina,USER_d615c6ea3b,25,2,0.08,control
Argentina,USER_c798f3bb18,25,0,0.0,control
Argentina,USER_52ee393160,25,0,0.0,control
Argentina,USER_3d9c00e021,25,0,0.0,control
Argentina,USER_adf514e494,25,0,0.0,control
Argentina,USER_c92fa54ead,25,0,0.0,control
Argentina,USER_23ea47e19b,25,0,0.0,control
Argentina,USER_b6eace990a,25,2,0.08,control
Argentina,USER_30c890fb12,25,0,0.0,control
Argentina,USER_fe6920e96f,25,0,0.0,control
Argentina,USER_c554cb6fc8,25,0,0.0,control
Argentina,USER_fe86c60890,25,1,0.04,control
Argentina,USER_88cdb75b30,25,1,0.04,control
Argentina,USER_7a47e4da30,25,1,0.04,control
Argentina,USER_a9fdbcbd99,25,1,0.04,control
Argentina,USER_a54418b240,25,0,0.0,control
Argentina,USER_037dd6e5a0,25,0,0.0,control
Argentina,USER_16968d08c2,25,2,0.08,control
Argentina,USER_a793389f4e,25,0,0.0,control
Argentina,USER_7ef9bef4b0,25,0,0.0,control
Argentina,USER_f15d3ef33e,25,0,0.0,control
Argentina,USER_697fc99a0d,25,0,0.0,control
Argentina,USER_0f3d0bf142,25,0,0.0,control
Argentina,USER_0fdaf13f38,25,0,0.0,control
Argentina,USER_7fea51a9b8,25,1,0.04,control
Argentina,USER_7df976ca3e,25,3,0.12,seleccionado
Argentina,USER_4f8c5e6161,25,3,0.12,seleccionado
Argentina,USER_da79169153,25,0,0.0,control
Argentina,USER_231c14d221,25,0,0.0,control
Argentina,USER_7a37049657,25,0,0.0,control
Argentina,USER_beb4cdf632,25,2,0.08,control
Argentina,USER_52e705993b,25,0,0.0,control
Argentina,USER_a065c609e0,25,1,0.04,control
Argentina,USER_60f43548eb,25,0,0.0,control
Argentina,USER_0aaa9b68ff,25,0,0.0,control
Argentina,USER_91c4912d61,25,0,0.0,control
Argentina,USER_9e48fb6645,25,0,0.0,control
Argentina,USER_1859020a5b,25,0,0.0,control
Argentina,USER_9b14c73fe3,25,0,0.0,control
Argentina,USER_cc94477df0,25,0,0.0,control
Argentina,USER_89a5ecfb0f,25,0,0.0,control
Argentina,USER_0debb6a2f1,25,0,0.0,control
Argentina,USER_30d7f17464,25,0,0.0,control
Argentina,USER_249fdd97f8,25,1,0.04,control
Argentina,USER_2eaddcd772,25,0,0.0,control
Argentina,USER_269ac93bf7,25,1,0.04,control
Argentina,USER_ff0938d0b9,25,0,0.0,control
Argentina,USER_8ccdbc6e6b,25,0,0.0,control
Argentina,USER_1540ff2728,25,0,0.0,control
Argentina,USER_b56daa0bbc,25,0,0.0,control
Argentina,USER_77061b99c5,25,3,0.12,seleccionado
Argentina,USER_6affd7f8a0,25,12,0.48,seleccionado
Argentina,USER_b7aaa19f34,25,2,0.08,control
Argentina,USER_de0e1a51ed,25,0,0.0,control
Argentina,USER_0eff9e3d91,25,1,0.04,control
Argentina,USER_3ba2745b81,25,0,0.0,control
Argentina,USER_7fdbd96380,25,0,0.0,control
Argentina,USER_0af9971a83,25,1,0.04,control
Argentina,USER_d0cfcff941,25,1,0.04,control
Argentina,USER_1dec7567b3,25,1,0.04,control
Argentina,USER_126c7d0039,25,0,0.0,control
Argentina,USER_9403c31639,25,0,0.0,control
Argentina,USER_4b3a1c7e3b,25,6,0.24,seleccionado
Argentina,USER_ccaf379156,25,0,0.0,control
Argentina,USER_380f100c93,25,1,0.04,control
Argentina,USER_e0ac35dcee,25,0,0.0,control
Argentina,USER_7b0f8235d2,25,1,0.04,control
Argentina,USER_ef7c51d676,25,0,0.0,control
Argentina,USER_4353aa6bb8,15,1,0.067,control
Argentina,USER_70f3bbf1d1,25,0,0.0,control
Argentina,USER_27bb7ef25d,25,0,0.0,control
Argentina,USER_f6aa5e617a,25,0,0.0,control
Argentina,USER_fe2d3f09c3,25,0,0.0,control
Argentina,USER_c06005133d,25,0,0.0,control
Argentina,USER_57f65ed64e,25,0,0.0,control
Argentina,USER_94145f1e1d,25,0,0.0,control
Argentina,USER_a38a05d633,25,0,0.0,control
Argentina,USER_4a820147a5,25,0,0.0,control
Argentina,USER_919c342204,25,0,0.0,control
Argentina,USER_f64f165c1b,25,0,0.0,control
Argentina,USER_065e30bbc8,25,0,0.0,control
Argentina,USER_b5eec15c5f,25,0,0.0,control
Argentina,USER_3fd1d12905,25,0,0.0,control
Argentina,USER_74a02277f7,25,1,0.04,control
Argentina,USER_777c63e442,25,0,0.0,control
Argentina,USER_a59e5641bc,25,0,0.0,control
Argentina,USER_8dd7d68beb,25,0,0.0,control
Argentina,USER_2fe554f207,25,0,0.0,control
Argentina,USER_b2262acf52,25,0,0.0,control
Argentina,USER_5e8c40034e,25,1,0.04,control
Argentina,USER_e6b649ffb9,25,3,0.12,seleccionado
Argentina,USER_64215b7a26,25,1,0.04,control
Argentina,USER_aac7c2ca4f,25,1,0.04,control
Argentina,USER_8a8b22c204,25,0,0.0,control
Argentina,USER_59f03d8e00,25,0,0.0,control
Argentina,USER_778a7a3c3b,25,0,0.0,control
Argentina,USER_ca1b5f2ad4,25,0,0.0,control
Argentina,USER_019ca1c621,25,0,0.0,control
Argentina,USER_8cb4d6a3a0,25,0,0.0,control
Argentina,USER_ec0e92feee,25,0,0.0,control
Argentina,USER_7d3b7417be,25,3,0.12,seleccionado
Argentina,USER_169e1a760c,25,0,0.0,control
Argentina,USER_433e6419b6,25,0,0.0,control
Argentina,USER_f09b2b08e9,25,1,0.04,control
Argentina,USER_dd620098ed,25,0,0.0,control
Argentina,USER_32fed58fcf,25,0,0.0,control
Argentina,USER_d1b64ea479,25,0,0.0,control
Argentina,USER_aba9d21be2,25,1,0.04,control
Argentina,USER_1609e3a6cf,25,0,0.0,control
Argentina,USER_a17ce17213,25,0,0.0,control
Argentina,USER_3e70766b92,25,2,0.08,control
Argentina,USER_ad3fee7137,25,0,0.0,control
Argentina,USER_bb62f5443c,25,0,0.0,control
Argentina,USER_23363c4a34,25,0,0.0,control
Argentina,USER_87fb000a6e,25,0,0.0,control
Argentina,USER_718dbb3404,25,0,0.0,control
Argentina,USER_acc0a6aa63,25,0,0.0,control
Argentina,USER_ffe3c0659e,25,1,0.04,control
Argentina,USER_c52c52ed9a,25,0,0.0,control
Argentina,USER_003edf2761,25,0,0.0,control
Argentina,USER_6831f85f35,25,0,0.0,control
