territorio,usuario,total_tweets,tweets_salud_mental,proporcion_salud_mental,clasificacion_usuario
España,USER_d512b354ce,25,0,0.0,control
España,USER_12b4112144,25,0,0.0,control
España,USER_3d02e358b1,25,0,0.0,control
España,USER_441fed8c65,25,3,0.12,seleccionado
España,USER_c45e9f866a,25,0,0.0,control
España,USER_a07826158f,25,0,0.0,control
España,USER_f702bcd12c,25,0,0.0,control
España,USER_8fc4a8b7d5,25,1,0.04,control
España,USER_566f7bfcf3,25,0,0.0,control
España,USER_4bf1cd9c32,25,0,0.0,control
España,USER_2c96ae16bd,25,0,0.0,control
España,USER_2236c2b643,25,0,0.0,control
España,USER_d3f8cbf4d1,25,0,0.0,control
España,USER_76301db306,25,0,0.0,control
España,USER_83adc1dcd5,25,0,0.0,control
España,USER_e440a294bb,25,0,0.0,control
España,USER_456e348e94,25,0,0.0,control
España,USER_83b46d1e15,25,0,0.0,control
España,USER_3fe40066ab,25,0,0.0,control
España,USER_97951906b4,25,0,0.0,control
España,USER_0633566b98,25,0,0.0,control
España,USER_84f08d9f9a,25,0,0.0,control
España,USER_57151917b8,25,4,0.16,seleccionado
España,USER_da6850beef,25,0,0.0,control
España,USER_e414c6ef05,25,1,0.04,control
España,USER_490ad703b5,25,0,0.0,control
España,USER_cd433475ae,25,0,0.0,control
España,USER_43ba81608c,25,0,0.0,control
España,USER_b1db306db4,25,0,0.0,control
España,USER_549a26a227,25,0,0.0,control
España,USER_2da43d42fb,25,1,0.04,control
España,USER_25632cf3ea,25,3,0.12,seleccionado
España,USER_a0fb93861e,25,0,0.0,control
España,USER_a2e6df80ce,25,0,0.0,control
España,USER_d5b488dd5f,25,0,0.0,control
España,USER_9eab62bfa4,25,0,0.0,control
España,USER_fa9efc2912,25,0,0.0,control
España,USER_2a7f64bb9c,25,0,0.0,control
España,USER_8db054d3cc,25,1,0.04,control
España,USER_f51ff3fd15,8,0,0.0,control
España,USER_96eb92c3a6,25,0,0.0,control
España,USER_3280619893,25,1,0.04,control
España,USER_c1fa4f1177,25,0,0.0,control
España,USER_f568f2681f,25,1,0.04,control
España,USER_4ce7384372,25,0,0.0,control
España,USER_aa482d9422,25,0,0.0,control
España,USER_6bccf2e98c,25,0,0.0,control
España,USER_e099f41cf8,25,0,0.0,control
España,USER_cb793b0a1c,25,1,0.04,control
España,USER_3dcb352439,25,0,0.0,control
España,USER_c0e97b2149,25,0,0.0,control
España,USER_ab0f4b986e,25,0,0.0,control
España,USER_3437aa8c20,25,0,0.0,control
España,USER_fc4aa5a9f4,25,2,0.08,control
España,USER_121663f71b,25,1,0.04,control
España,USER_b3edb15fa3,25,0,0.0,control
España,USER_960f2d2b8a,25,0,0.0,control
España,USER_981dd8399d,25,0,0.0,control
España,USER_62f842e57f,25,2,0.08,control
España,USER_320d5e987a,25,1,0.04,control
España,USER_2b397f11bf,25,0,0.0,control
España,USER_7436bf4ca5,25,0,0.0,control
España,USER_e931f9df34,25,0,0.0,control
España,USER_4b70975dfe,25,1,0.04,control
España,USER_f285f7f8a3,25,0,0.0,control
España,USER_1c6b083553,25,0,0.0,control
España,USER_71538ead09,25,0,0.0,control
España,USER_65f0b2c927,25,0,0.0,control
España,USER_926e99114d,25,0,0.0,control
España,USER_a8f07bbed3,25,0,0.0,control
España,USER_f000cbb80d,25,0,0.0,control
España,USER_a3201eb849,25,0,0.0,control
España,USER_53730e6262,25,1,0.04,control
España,USER_74b2afd8e1,25,0,0.0,control
España,USER_7fbeac988f,25,0,0.0,control
España,USER_9d9b485901,25,0,0.0,control
España,USER_b7c80e96a1,25,0,0.0,control
España,USER_089c8b96b2,25,0,0.0,control
España,USER_eb1f1e142d,25,4,0.16,seleccionado
España,USER_4d83317be1,25,0,0.0,control
España,USER_09c9409274,25,0,0.0,control
España,USER_bc4f3291bf,25,0,0.0,control
España,USER_d2546bad62,25,0,0.0,control
España,USER_d43dcaa8d5,25,0,0.0,control
España,USER_18d3356b29,25,0,0.0,control
España,USER_e98c34b072,25,0,0.0,control
España,USER_27291887ff,25,0,0.0,control
España,USER_ceff8fed90,25,0,0.0,control
España,USER_8c84dd40a8,25,0,0.0,control
España,USER_18813283b6,25,0,0.0,control
España,USER_fa2953c4b9,25,0,0.0,control
España,USER_9aec3ab941,25,0,0.0,control
España,USER_a6773b8bc6,25,0,0.0,control
España,USER_424c559123,25,0,0.0,control
España,USER_dd1a270840,25,0,0.0,control
España,USER_dc32370016,25,1,0.04,control
España,USER_f6e3d6b356,25,0,0.0,control
España,USER_55dc22f320,25,0,0.0,control
España,USER_f312a05a86,25,1,0.04,control
España,USER_2877406ffc,25,0,0.0,control
España,USER_42856b659b,25,1,0.04,control
España,USER_e3096654d1,25,0,0.0,control
España,USER_96e55b3621,25,0,0.0,control
España,USER_2ef201263e,25,0,0.0,control
España,USER_6847f56f9b,25,0,0.0,control
España,USER_b9d9f6beae,25,1,0.04,control
España,USER_29b270dbe4,25,0,0.0,control
España,USER_003a7dccfa,25,0,0.0,control
España,USER_7c017d24d5,25,2,0.08,control
España,USER_bd8f257bb3,25,2,0.08,control
España,USER_372ff94496,25,0,0.0,control
España,USER_f2e48a2218,25,1,0.04,control
España,USER_bfa118985a,25,0,0.0,control
España,USER_2ba6596b42,25,0,0.0,control
España,USER_919c641c68,25,0,0.0,control
España,USER_a098eb7830,25,0,0.0,control
España,USER_2bc9f90348,25,0,0.0,control
España,USER_47255aaf57,25,0,0.0,control
España,USER_d8d8318504,25,0,0.0,control
España,USER_ff2e9518c5,25,0,0.0,control
España,USER_439a674f2e,25,0,0.0,control
España,USER_e72365e5e0,25,0,0.0,control
España,USER_06f1a9084e,25,1,0.04,control
España,USER_e414b584ed,25,0,0.0,control
España,USER_7a85831d28,25,0,0.0,control
España,USER_57a9184fe9,25,0,0.0,control
España,USER_9e577c3272,25,0,0.0,control
España,USER_168e6d3bb4,25,0,0.0,control
España,USER_0170e66a82,25,0,0.0,control
España,USER_6acae947df,25,0,0.0,control
España,USER_7745579112,25,0,0.0,control
España,USER_0d0fc2441a,25,0,0.0,control
España,USER_efa99af543,25,0,0.0,control
España,USER_50a012edbc,25,0,0.0,control
España,USER_fc1a4a7c3d,25,0,0.0,control
España,USER_a504fe3501,25,0,0.0,control
España,USER_53a79393f3,25,0,0.0,control
España,USER_357a33fa4c,25,0,0.0,control
España,USER_38025bdaa8,25,0,0.0,control
España,USER_9f0f3b035a,25,0,0.0,control
España,USER_5e5d5eda7c,25,0,0.0,control
España,USER_e42c9cba19,25,1,0.04,control
España,USER_b32dd594cc,25,0,0.0,control
España,USER_5cc314a6d7,25,0,0.0,control
España,USER_40fc16753c,25,0,0.0,control
España,USER_4eaae03f70,25,1,0.04,control
España,USER_e6d2066ee4,25,0,0.0,control
España,USER_6174f3fcdf,25,0,0.0,control
España,USER_3532568c2c,25,0,0.0,control
España,USER_8d3fea7eb5,25,0,0.0,control
España,USER_736f574f8c,25,0,0.0,control
España,USER_bc01f71da8,25,0,0.0,control
España,USER_d5f103307b,25,0,0.0,control
España,USER_33ddf0c538,25,0,0.0,control
España,USER_c883c32606,25,1,0.04,control
España,USER_cc0f7c6644,25,0,0.0,control
España,USER_df229428bb,25,0,0.0,control
España,USER_ca1ffdf440,25,0,0.0,control
España,USER_2e60f3735b,25,0,0.0,control
España,USER_ba030bc2f8,25,1,0.04,control
España,USER_1ee05cc3e5,25,1,0.04,control
España,USER_4aa61e9038,9,1,0.111,control
España,USER_eb0f488d3c,25,1,0.04,control
España,USER_4a417d6712,25,4,0.16,seleccionado
España,USER_cb33324bd5,14,0,0.0,control
España,USER_548c813ffc,25,0,0.0,control
España,USER_3e34504c95,25,0,0.0,control
España,USER_7d76febf4a,25,0,0.0,control
España,USER_f280c9e6cf,25,1,0.04,control
España,USER_12c3589b0d,25,0,0.0,control
España,USER_8deb2703d1,25,2,0.08,control
España,USER_196ad36d79,25,0,0.0,control
España,USER_39333b4d18,25,1,0.04,control
España,USER_0ded0631eb,20,1,0.05,control
España,USER_09501d9f1f,25,0,0.0,control
España,USER_0fa8797abe,25,0,0.0,control
España,USER_2a5ef0116d,25,0,0.0,control
España,USER_b85f2fcca7,25,1,0.04,control
España,USER_afe99ff0aa,25,1,0.04,control
España,USER_d400792014,25,4,0.16,seleccionado
España,USER_c89fcc6f24,25,0,0.0,control
España,USER_1b23f5433f,25,0,0.0,control
España,USER_faae028ca0,25,0,0.0,control
España,USER_11d42cdeeb,25,2,0.08,control
España,USER_ad8f26b61a,25,2,0.08,control
España,USER_6d3279c501,25,0,0.0,control
España,USER_0e50289258,25,1,0.04,control
España,USER_b0878e4aea,25,0,0.0,control
España,USER_594b9bb456,25,0,0.0,control
España,USER_e4603ac4b8,25,0,0.0,control
España,USER_8c494cf966,25,0,0.0,control
España,USER_0c374721cf,25,0,0.0,control
España,USER_10b448d2fc,25,0,0.0,control
España,USER_65fc93a3fc,25,0,0.0,control
España,USER_e2e441a94f,25,0,0.0,control
España,USER_587a92d554,25,0,0.0,control
España,USER_7e0788d3b7,25,0,0.0,control
España,USER_4aec5eb9cd,25,0,0.0,control
España,USER_85633914c5,25,2,0.08,control
España,USER_ed1695bfed,25,0,0.0,control
España,USER_8c3599b8e5,25,2,0.08,control
España,USER_5241a30db6,25,1,0.04,control
España,USER_bc50c7dd74,25,0,0.0,control
España,USER_6604a76bd2,25,0,0.0,control
España,USER_4fdcca6a1f,25,2,0.08,control
España,USER_cbb58c87af,25,0,0.0,control
España,USER_7fc61bd1fa,25,0,0.0,control
España,USER_d18dff2460,25,0,0.0,control
España,USER_ac02c6ac0a,25,0,0.0,control
España,USER_6697479848,25,0,0.0,control
España,USER_2ad7d9c64d,25,0,0.0,control
España,USER_b076d66e25,25,1,0.04,control
España,USER_dd9814e1e2,25,0,0.0,control
España,USER_cab2b49c78,25,0,0.0,control
España,USER_b266ea5d13,25,0,0.0,control
España,USER_34d841ffba,25,0,0.0,control
España,USER_912cd0c5ce,25,0,0.0,control
España,USER_054e673b9a,25,2,0.08,control
España,USER_e1c27ca921,25,0,0.0,control
España,USER_7710dfb114,25,0,0.0,control
España,USER_0c0a55584f,25,0,0.0,control
España,USER_17b52769f9,25,1,0.04,control
España,USER_a34d3d615a,25,0,0.0,control
España,USER_9929147916,25,0,0.0,control
España,USER_d862ea5e3e,25,0,0.0,control
España,USER_9913e5eeb0,25,0,0.0,control
España,USER_f1388f61c1,25,0,0.0,control
España,USER_25abb6482b,25,2,0.08,control
España,USER_f39e1cfd0a,25,3,0.12,seleccionado
España,USER_934021a13b,25,0,0.0,control
España,USER_49c8584a5d,25,1,0.04,control
España,USER_3d23620b4a,25,1,0.04,control
España,USER_82bd9b2fc2,25,0,0.0,control
España,USER_5a870fcb8b,25,0,0.0,control
España,USER_75126a83d9,25,0,0.0,control
España,USER_fc4bec322f,25,0,0.0,control
España,USER_0234fd3794,25,0,0.0,control
España,USER_bcd476f0c2,25,0,0.0,control
España,USER_e4ba2db8c9,25,5,0.2,seleccionado
España,USER_d86d4526c4,25,0,0.0,control
España,USER_4a0d703ee6,25,0,0.0,control
España,USER_7be274597a,25,0,0.0,control
España,USER_977cb241f0,25,1,0.04,control
España,USER_40a8b220aa,25,0,0.0,control
España,USER_76516ec462,25,0,0.0,control
España,USER_86d4cdf71f,25,0,0.0,control
España,USER_d9220e0041,25,1,0.04,control
España,USER_bc56ac591f,25,0,0.0,control
España,USER_a476eb9d18,25,0,0.0,control
España,USER_980fc973e2,25,3,0.12,seleccionado
España,USER_6772db7d6f,25,0,0.0,control
España,USER_5adae5633a,25,3,0.12,seleccionado
España,USER_d785acd965,25,0,0.0,control
España,USER_befa10f4fe,25,2,0.08,control
España,USER_b5c95b16c0,25,0,0.0,control
España,USER_011477103a,25,0,0.0,control
España,USER_a0a9309dab,25,0,0.0,control
España,USER_4bd03364b5,25,3,0.12,seleccionado
España,USER_f4d0059e31,25,0,0.0,control
España,USER_3c459295de,25,0,0.0,control
España,USER_d9745dadea,25,0,0.0,control
España,USER_1c8d97881a,25,0,0.0,control
España,USER_1911cf2d97,25,1,0.04,control
España,USER_1b3b8a4bf8,25,0,0.0,control
España,USER_bdba93d28c,25,0,0.0,control
España,USER_7dd5123c61,25,0,0.0,control
España,USER_72fa0b6ab0,25,9,0.36,seleccionado
España,USER_7c4b2ac7c5,25,3,0.12,seleccionado
España,USER_a2124bbf87,25,0,0.0,control
España,USER_518fc2467e,25,0,0.0,control
España,USER_b5617922ad,25,1,0.04,control
España,USER_ba20466689,25,1,0.04,control
España,USER_bc392d7a08,25,0,0.0,control
España,USER_5b756fd38d,25,2,0.08,control
España,USER_00f86b96d1,25,1,0.04,control
España,USER_90034da17b,3,1,0.333,control
España,USER_7dd361f812,25,2,0.08,control
España,USER_6ff04b26d4,25,1,0.04,control
España,USER_c16486e91c,25,0,0.0,control
España,USER_1e4f1c31c1,25,0,0.0,control
España,USER_3770311e30,25,0,0.0,control
España,USER_90dee5b9d8,25,0,0.0,control
España,USER_bf6740c7c6,25,0,0.0,control
España,USER_3fd4e4b4fe,25,1,0.04,control
España,USER_5224201454,25,0,0.0,control
España,USER_3207be3790,25,1,0.04,control
España,USER_1d34430c60,25,0,0.0,control
España,USER_e4ad26b9a4,25,0,0.0,control
España,USER_ba33e1c7e9,25,0,0.0,control
España,USER_d76597b812,25,0,0.0,control
España,USER_6e2b36ed5e,25,0,0.0,control
España,USER_0e109a323c,25,0,0.0,control
España,USER_52c17daaa9,25,1,0.04,control
España,USER_27f48d852b,25,0,0.0,control
España,USER_5e07fa5596,25,0,0.0,control
España,USER_25a57f2beb,25,3,0.12,seleccionado
España,USER_72cdecdddc,25,0,0.0,control
España,USER_8d21957dce,25,0,0.0,control
España,USER_d215602201,25,0,0.0,control
España,USER_9cc368db31,25,0,0.0,control
España,USER_299a4742fd,25,0,0.0,control
España,USER_97d0468bac,25,0,0.0,control
España,USER_d2f09878bb,25,0,0.0,control
España,USER_3bae688d13,25,2,0.08,control
España,USER_765b1d7175,25,1,0.04,control
España,USER_52dd15a67f,25,0,0.0,control
España,USER_e1ccf8f80a,25,0,0.0,control
España,USER_be66d0660b,25,0,0.0,control
España,USER_30ba75197e,25,0,0.0,control
España,USER_e637202380,25,0,0.0,control
España,USER_1877352a78,25,0,0.0,control
España,USER_9dc2ef2252,25,0,0.0,control
España,USER_5c93c5ac00,25,2,0.08,control
España,USER_d5abadaad9,25,0,0.0,control
España,USER_e334b328fb,25,0,0.0,control
España,USER_0a9dfa430a,25,2,0.08,control
España,USER_318df29b3c,25,0,0.0,control
España,USER_01b35e6940,25,0,0.0,control
España,USER_3fb0f37a8d,25,2,0.08,control
España,USER_a057f0e289,25,1,0.04,control
España,USER_e35756322c,25,0,0.0,control
España,USER_20272089db,25,1,0.04,control
España,USER_ffcdc7d10a,25,0,0.0,control
España,USER_20231ce64c,25,0,0.0,control
España,USER_a3a6d8608c,25,0,0.0,control
España,USER_12eb300d56,25,2,0.08,control
España,USER_8755daacb2,25,0,0.0,control
España,USER_35d9cf6819,25,0,0.0,control
España,USER_edb6e7b667,25,1,0.04,control
España,USER_3a6435995a,25,1,0.04,control
España,USER_7960dffb31,25,0,0.0,control
España,USER_8a7002ca36,25,0,0.0,control
España,USER_2dfdb6181d,25,0,0.0,control
España,USER_533c6e6d48,25,0,0.0,control
España,USER_e1de6e4316,25,0,0.0,control
España,USER_abf204957c,25,0,0.0,control
España,USER_07e41c02da,25,0,0.0,control
España,USER_a4c029ea8c,25,0,0.0,control
España,USER_1145e33ff7,25,0,0.0,control
España,USER_e9d1160665,25,0,0.0,control
España,USER_6098ea4c2b,25,1,0.04,control
España,USER_20af3e9e4b,25,0,0.0,control
España,USER_cffd846219,25,0,0.0,control
España,USER_7b6001690b,25,1,0.04,control
España,USER_a9098524b5,25,0,0.0,control
España,USER_21c1e8b845,25,3,0.12,seleccionado
España,USER_806cf59a0e,25,0,0.0,control
España,USER_80cc5b0af5,25,1,0.04,control
España,USER_ad518f234b,25,0,0.0,control
España,USER_ac785ef2b0,25,0,0.0,control
España,USER_fd13c41d1b,25,0,0.0,control
España,USER_ce16f02e35,25,0,0.0,control
España,USER_2460c59076,25,0,0.0,control
España,USER_475b328a31,25,2,0.08,control
España,USER_aa097065c5,25,0,0.0,control
España,USER_43ab6f02af,25,0,0.0,control
España,USER_af66477c94,25,0,0.0,control
España,USER_b767db6770,25,1,0.04,control
España,USER_5cff8624d6,25,0,0.0,control
España,USER_9d163d6b6c,25,0,0.0,control
España,USER_da2bff7d9d,25,0,0.0,control
España,USER_68987ab511,25,2,0.08,control
España,USER_7ffd7a3e55,25,0,0.0,control
España,USER_95204372e5,25,0,0.0,control
España,USER_1aa0214a6a,25,0,0.0,control
España,USER_34b12c36f4,25,1,0.04,control
España,USER_c3cb86098c,25,0,0.0,control
España,USER_39046f8227,25,1,0.04,control
España,USER_4b90aababf,25,1,0.04,control
España,USER_fc290aa49a,25,0,0.0,control
España,USER_8ebda953b7,25,0,0.0,control
España,USER_3acb06324b,2,0,0.0,control
España,USER_91d0e4b2ba,25,0,0.0,control
España,USER_ee76474727,25,4,0.16,seleccionado
España,USER_d94ff0ab8d,25,0,0.0,control
España,USER_b71d28299c,25,0,0.0,control
España,USER_1251f76996,25,2,0.08,control
España,USER_4f55d7911f,25,0,0.0,control
España,USER_61dbb9baff,25,0,0.0,control
España,USER_072aa96d58,25,1,0.04,control
España,USER_e6fd4d9730,25,1,0.04,control
España,USER_bc443838b9,25,0,0.0,control
España,USER_2ae9f77c74,25,0,0.0,control
España,USER_96b54f5fff,25,0,0.0,control
España,USER_5b6468acd5,25,1,0.04,control
España,USER_a5c928ba28,25,0,0.0,control
España,USER_3868117d35,25,0,0.0,control
